id,example,term,pos,sense_id,definition,ANNOTATION,DEFICIENT SENTENCE
4468,"My ex wife's a bit of a village bike, does that count? :-P",village bike,noun,1,A local woman who is sexually promiscuous.,,
2063,"It was at Para also that we engaged Gomez and Manuel, two half-breeds from up the river, just come down with a cargo of redwood.",half-breed,noun,1,"A person of mixed racial parentage or ancestry, especially one of mixed white and American Indian parentage (metis, métis, Metis, Métis; mestizo).",,
83,"the same connotations as ""FUCKWITS."" for less extreme cases i suggest ASSHATS",asshat,noun,1,An obnoxiously ignorant person; a fool.,,
2892,"Special Irish Branch was looking for Fenians in South Kensington; going from there to a Catholic church for Easter Mass was very nearly the stupidest thing Eliza could do, short of walking into Scotland Yard and cursing the peelers out in Irish.",peeler,noun,1,A police officer.,,
976,"He's out of cash, and thou know'st by cutter's law, / We are bound to relieve one another.",cutter,noun,13,A ruffian; a bravo; a destroyer.,,
2788,The slug they dug out of him was a .22. A woman's gun? Or was I being a sexist oinker?,oinker,noun,5,An MCP; male chauvinist pig.,,
4088,"We prefer to plant in rows instead of hills because the plants sucker so badly here, and because, with our scanty rainfall, it is better to have the plants isolated than bunched.",sucker,verb,2,To produce suckers; to throw up additional stems or shoots.,,
1716,Woe to the lad / without a rowen-tree gad.,gad,noun,4,"A rod or stick, such as a fishing rod or a measuring rod.",,
1511,These establishments serve as headquarters for covens of feminoids primarily to pursue their own agendas and only secondarily to help these alleged victims.,feminoid,noun,1,A feminist.,,
2522,"If Bach had any guts, he wouldn't take that. He's too much of a Milquetoast guy.",milquetoast,adjective,1,"Meek, timid; lacking character or effectiveness.",,
964,"“No shit, Cuntzilla. Did they close The Marketplace early because of the weather?”",cuntzilla,noun,1,A severely disagreeable or aggressive woman.,,
2112,"I think that 20 to 30 years ago nonfundamentalists in America did make a great mistake by typing them, by hillbillying and backwoodsing and holy-rollering them.",hillbilly,verb,2,To portray or act as an uneducated and unsophisticated fool.,,
3164,"Cicero in his Offices declares his opinion , that a vendor ought not to appoint a puffer to raise the price",puffer,noun,9,One who is employed by the owner or seller of goods sold at auction to bid up the price; a by-bidder.,,
574,"She missed the fish diet of her own country, and twice every summer she sent the boys to the river, twenty miles to the southward, to fish for channel cat.",cat,noun,18,Abbreviation of catfish.,,
447,He's a silly bugger for losing his keys.,bugger,noun,3,A foolish or worthless person or thing; a despicable person.,,
2625,I'm never going to date her; she's a right munter.,munter,noun,1,An ugly person.,,
2626,He's a real munter; he was really munted at the party.,munter,noun,2,A person often impaired by alcohol or recreational drugs.,,
2894,"According to another superstition, the longer the peel, the longer the peeler's life would be.",peeler,noun,2,One who peels.,,
4428,"In a sense, the ‘scientistic’ polemicist who stumbles across unseen disciplinary boundaries in an ultracrepidarian stupor is not always entirely in the wrong; there are now in fact contested territories where the dissonances are quite real.",ultracrepidarian,adjective,1,Giving opinions on something beyond their knowledge or expertise.,,
2806,"They found, for example, a significant difference in emphasis as you moved from the “old money” rich, or true elite, to the “new money” rich, or unseasoned elite. The women of “old money” families tend to be relatively indifferent to swings in fashion; and their taste is oriented more to that of the British upper classes than to the French.",old money,noun,1,Families that have been wealthy for generations or members of such families.,,
417,"Is it the braggart and the bristler, the man who has nothing to learn, who would build a wall between America and other lands, or would array America against the world;",bristler,noun,1,Someone or something that bristles.,,
2115,‘Himbo’ Flexes His Pecs in U.K. Ads [title],himbo,noun,1,A physically attractive man who lacks intelligence; the male equivalent of a bimbo.,,
3605,"Since 1982, it has shrunk by 250 meters.",shrink,verb,2,To become smaller; to contract.,,
1631,an artificial fruit flavor,fruit,noun,4,"Of, belonging to, related to, or having fruit or its characteristics; (of living things) producing or consuming fruit.",,
891,old crocks race ― veteran car rally,crock,noun,4,An old or broken-down vehicle (and formerly a horse or ewe).,,
4208,"She doesn't know whom to believe, but she agrees with the tinfoil hatters about one thing: Something is weird here.",tinfoil hatter,noun,1,One who believes in and/or propagates conspiracy theories.,,
1513,"Then I turned to him and said, ""O my lord, I have that to propose to thee wherein thou must not cross me; and this it is that, when we reach Baghdad, my native city, I offer thee my life as thy handmaiden in holy matrimony, and thou shalt be to me baron and I will be femme to thee.""",femme,noun,1,"A woman, a wife; (now chiefly Canada, US) a young woman or girl. [from 19th c.]",,
3829,"I like better gin-and-water than claret. I like a sanded floor in Carnaby Market better than a chalked one in Mayfair. I prefer Snobs, I own it.",snob,noun,3,A member of the lower classes; a commoner. [from 19th c.],,
544,"A large number of estates, and all the most important offices, were taken over by incoming Russian officials, adventurers and carpetbaggers. At the head of them were figures like General Alexander Rimsky Korsakov , […]",carpetbagger,noun,2,"One who comes to a place or organisation with which they have no previous connection with the sole or primary aim of personal gain, especially political or financial gain.",,
2062,"Here lies poor Ned Purdon, from misery freed, / Who long was a bookseller's hack.",hack,noun,38,A writer who hires himself out for any sort of literary work; an overworked man; a drudge.,,
2367,"And who put you in charge of a public vigil, leaderfag?",leaderfag,noun,1,"A person, especially a member of the hacktivist group Anonymous, who acts bossy or unilaterally declares themselves to be in control of something.",,
3451,The things which he had to put on were so old and ragged that they would scarce hold together; and they were so dirty that no ragamuffin of the street would have picked them out of the gutter; no scarecrow in the fields ever had such clothes.,scarecrow,noun,1,"An effigy, typically made of straw and dressed in old clothes, fixed to a pole in a field to deter birds from eating crops or seeds planted there. [from 1530s]",,
3945,64 is the square of 8.,square,noun,5,"The product of a number or quantity multiplied by itself; the second power of a number, value, term or expression.",,
3358,I don't believe you are that stupid. It must be your red fascist reality bending agenda at work.,red fascist,adjective,1,Communist.,,
1518,"I love butches, though. I dated a femme once. That was wrong on so many levels.",femme,noun,2,"A lesbian or other queer woman whose appearance, identity etc. is seen as feminine as opposed to butch. [from 20th c.]",,
4654,"Despite its ubiquity in 1990s Japanese culture, one telephone survey of 200 people conducted in the New York area did not find a single individual familiar with the use of the term ""yellow cab"" in reference to Japanese or Asian women.",yellow cab,noun,2,"An Asian woman who sleeps with white men, particularly such Japanese women when regarded as a race traitor.",,
224,"Isn't my house classic? The columns date all the way back to 1972. Wasn't my Mom a betty? She died when I was just a baby. A fluke accident during a routine liposuction. I don't remember her, but I like to pretend she still watches over me.",betty,noun,6,An attractive woman; a babe. [from 20th century],,
2640,"And finally the biggest thank you of all to my partner Steven Winston for your love, enthusiasm, encouragement, support, humour, nags, and glasses of wine.",nag,noun,5,A repeated complaint or reminder.,,
2699,"""Be wary of being a Negative Nancy.""",negative Nancy,noun,1,A person who is considered excessively and disagreeably pessimistic.,,
2095,"They're bound to be whoppers, aren't they, competitive eaters? Lard-buckets. Human dumpsters. Mega heffalumps. Not at all. This hard-to-swallow documentary comes to show us that top-class scoffers are actually athletes, not only fit but thinner than average.",heffalump,noun,3,A clumsy or overweight person.,,
1886,All iron mortars now in use have gomer chambers and brass ones conical.,gomer,noun,2,"A conical chamber at the breech of the bore in heavy ordnance, especially in mortars.",,
1943,"In spite of repeated public statements and reminders, school boys and others are continuing to trap `bluies' and `greenies,' particularly in the Brisbane area, the Department of Agriculture and Stock announced to-day. These birds belong to a family more correctly called lorikeets, and as such, under the Fauna Protection Act, they are totally protected throughout Queensland.",greenie,noun,7,Any of various birds having predominantly green plumage.,,
441,"I bring up the account's regular posting of 'Bucktees,' Toronto slang for homeless people, and how often the account displays their erratic behaviour for laughs.",bucktee,noun,1,A homeless person or a drug addict.,,
2734,"[H]ad he dropped it [a hat] like a gooſe—like a puppy—like an aſs—or in doing it, or even after he had done, had he looked like a fool,— like a ninny—like a nicompoop — it had failed, and the effects upon the heart had been loſt.",nincompoop,noun,1,A foolish or silly person. [from 16th c.],,
2768,Some nut job from the government actually thought he could tax our moonshine!,nut job,noun,1,Someone who is crazy (insane).,,
3728,"He short-changed a partner, leaving him feeling skanked.",skank,verb,4,"To cheat, especially a friend.",,
3468,"An arctic wind whooshes down Columbus Avenue like the IRT express, catching her bags, scarecrowing her arms, and threatening to take her broad-brimmed hat downtown.",scarecrow,verb,1,"To cause (a person, their body, etc.) to look awkward and stiff, like a scarecrow (noun sense 1).",,
2133,Knots Landing surged even higher in the ratings once Donna Mills was added as the neighborhood home wrecker Abby.,home wrecker,noun,1,"A person who gains the affections of someone already married or engaged, and thus causes the dissolution of the marriage or engagement.",,
3241,"[…]  it is incredible, and scarce to be imagin’d, how the Posts of Houses, and Corners of Streets were plaster’d over with Doctors Bills, and Papers of ignorant Fellows; quacking and tampering in Physick, and inviting the People to come to them for Remedies;",quack,verb,3,To practice or commit quackery (fraudulent medicine).,,
1781,"Gendies are so American/Western centric.Y'all in the quotes saying ""womanhood has never included you, let it go""Well explain fgm? Explain breast ironing? Mutilation done to women in the name of ritual, cos we're believed to hold special powers in our vagina. Explain that too!!",gendie,noun,1,A person who is deeply invested in novel gender identities and the subversion of traditional gender ideology.,,
4131,[W]e also desired to shock the staid older party members and the tankies. The tankies and softliners differed as to what sort of magazine Challenge should be.,tankie,noun,1,A member of the Communist Party of Great Britain who supported the Soviet Union's policy of crushing revolts in Hungary in the 1950s and Czechoslovakia in the 1960s by sending tanks into those countries.,,
2685,"He pushed aside his ponytailed minion and stepped right up to Tank, who gave him a perplexed look as he barked a few words in guttural German. “I don't speak Nazi,” Tank said.",Nazi,proper noun,2,The German language.,,
3758,"[…]  How many times I have heard a woman called a slattern, because she could not keep a house in order, when had she been allowed to write out her sublime thoughts, which were all in another direction, she would have astonished the world with her genius.",slattern,noun,2,"One who is uncareful or unconcerned about appearance or surroundings, usually said of a dirty and untidy woman.",,
4016,"He also said that minks, muskrats, foxes, coons, and wild mice were found there, but no squirrels.",squirrel,noun,1,Wikispecies,,
4596,"Eventually, Don and Jim built nice big houses on their lots. We enjoyed watching them being built. I remember Don's builder came out and “witched” for a well.",witch,verb,1,To dowse for water.,,
2187,illegal immigrant,illegal,adjective,5,Being or doing something illegally.,,
764,One does not become a transvestite Communazi. One simply is a transvestite Communazi.,communazi,noun,1,A communist.,,
336,Jonny always bots off me. I just wish he’d get his own pack.,bot,verb,2,"To ask for and be given something with the direct intention of exploiting the thing’s usefulness, almost exclusively with cigarettes.",,
2649,"I guess it happens all the time in crime stories where the detective suddenly remembers a bit of conversation that nags him in some way, then for some inexplicable reason, it's just right there in front of you, like a sign pointing 'here!",nag,verb,2,To bother with persistent thoughts or memories.,,
3320,Jonathan Goldberg further explores the implications of queering history in his essay in the same volume.,queer,verb,5,"To reevaluate or reinterpret (a work) with an eye to sexual orientation and/or to gender, as by applying queer theory.",,
2960,"If it were not for this purging effect wrought upon our minds by culture, the whole world, the future as well as the present, would inevitably belong to the Philistines.",philistine,noun,1,"A person who is ignorant or uneducated; specifically, a person who lacks appreciation of or is antagonistic towards art or culture, and who has pedestrian tastes.",,
593,"""Bless you, he would think nothing of throwing you downstairs if you have a disagreement. He is a primitive caveman in a lounge suit. I can see him with a club in one hand and a jagged bit of flint in the other.""",caveman,noun,2,"A person with backward, primitive behavior, opinions, or interests.",,
1801,*gigapassoid voice* ugh I'm so masculine,gigapassoid,noun,1,A transgender person who passes extremely well.,,
2309,"There was a perception that a pupil could be clever, yet not a 'keeno', so long as one's display of ability was not too overt. Such 'cool' cleverness is an attribute for the astute teacher to foster in boys!",keeno,noun,1,A pupil who works hard; a swot.,,
3505,"She was just a girl, like any of the girls he had had so easily, just another screw.",screw,noun,7,A casual sexual partner.,,
4207,We then tell the public and get laughed at and called crazy tinfoil hatters and then it happens just as we said it would.,tinfoil hatter,noun,1,One who believes in and/or propagates conspiracy theories.,,
370,"[…]  drove by a corner, saw what I thought—no, what I knew—were dealers and asked if they knew where I could get some boy.",boy,noun,9,Heroin. [from 20th c.],,
2544,From Michaelmas 1739. to Michaelmas 1740. Skins.  […]  Mink at 2s. 4d. Elk at 8s. Deer at 2s. 7½ per Skin.,mink,noun,2,"The fur or pelt of a mink, used to make apparel.",,
3503,"“If I don't go back to my boy friend he'll be as mad as hell. He's a sulky brute, but Christ, he's a good screw.”",screw,noun,7,A casual sexual partner.,,
2246,"And frankly, jerkwad, you're not worthy to lick the dirt off his briefcase.",jerkwad,noun,1,A jerk; an obnoxious person.,,
1640,"For example, chanterelles and russulas can start fruiting in early to mid summer given sufficient moisture, but other species, such as matsutake, rarely fruit until temperatures cool in the autumn, even if moisture is available earlier.",fruit,verb,1,"To produce fruit, seeds, or spores.",,
860,"Saiera shuddered through an exaggerated shiver. ""He's a creep. He was a creep in high school, and he's been a creep ever since. Look..."" She flipped to the index, found what she was looking for, and fanned the pages until she reached the one she wanted. ""Here he is.A young Andy Gluck, chubby as a penguin, stared out of the page from behind round wire-frame glasses. A camera hung from a strap around his neck.  […] ""He doesn't look creepy,"" I said. ""Kind of nerdy, in a harmless way.""Looks can be deceiving. See that camera? He was always going around with that camera, snapping pictures. Some girls caught him trying to get 'up skirt' shots while they sat at their desks. […] """,creep,noun,9,A person who engages in sexually inappropriate behaviour or sexual harassment. [21st century],,
3800,"[…]  most of the Ukiyo e, or pictures in the popular style, are prints struck from wood blocks and are the joint production of the artist, the wood engraver, the color smearer and the printer, all of whom have contributed to and are more or less entitled to credit for the result:",smearer,noun,1,Someone who smears.,,
1503,"Too many people, forgetting the discipline of love and rage, have read the ""Manifesto"" as the ramblings of a blissed-out, technobunny, fembot.",fembot,noun,2,"A docile, unthinking and conformist woman.",,
1672,"After a year of sending you through the bowels of Usenet, I'm glad to see you've finally learned how to use it, even if you are typically too stupid to check it before replying, you cock-snorting fucknozzle!",fucknozzle,noun,1,An obnoxious or contemptible person.,,
1176,Rise to our Toils and drudge away the day.,drudge,verb,1,To labour in (or as in) a low servile job.,,
1649,"You're still as illiterate as ever, cowardly fucklet.",fucklet,noun,1,A stupid or annoying person.,,
3123,"This is utter dribble. I've not read much worse than this in a long time - and he admits he doesn't know -  ""or so I am told"". Get real, you prawn.",prawn,noun,4,"A fool, an idiot.",,
3396,"I've heard my share of racial slurs of Jap, Pearl Harbor, Slant-eyed gook, rice-eater, Geisha Girl, chopstick chick and others. I just wanted to slug somebody!",rice-eater,noun,2,A person who is Asian or of Asian descent.,,
2426,Virginia was a lot lizard from F.L.A. / She had a compound fracture in the trunk.,lot lizard,noun,1,A prostitute at a truck stop.,,
2832,"The vvater-Snake, vvhom Fiſh and Paddocks fed, / VVith ſtaring Scales lies poyſon'd in his Bed:  […]",paddock,noun,3,"A frog; A toad; A contemptible, or malicious or nasty, person. ",,
3163,"I've got anthro, socio, lunch, and psycho.",psycho,noun,3,"A class, at a college or university, in which psychology is taught.",,
3190,"As the East-Indians use Moxa, so these burn with Punk, which is the inward Part of the Excrescence or Exuberance of an Oak.",punk,noun,6,"Any material used as tinder for lighting fires, such as agaric, dried wood, or touchwood, but especially wood altered by certain fungi.",,
3955,"An ideal playing area is roughly circular in shape with a central area, the cricket square, measuring 27.44 metres by 27.44 metres and boundaries 45.75 metres from the sides of the square.",square,noun,9,"The central area of a cricket field, with one or more pitches of which only one is used at a time.",,
4227,"But I don't mind; she's a pretty little tit, and Dick has taught her to call me uncle.",tit,noun,9,"A young girl, later especially a minx, hussy.",,
320,"""Stop it, you daft thing."" He draws me into a warm hug. ""I might be a bit of a boofhead but I do understand.""My arms wrap tightly around him. ""You′re not a boofhead. You′re a very nice man and I′m glad you′re my friend.""",boofhead,noun,1,An idiot; a fathead.,,
2295,a joey of brandy,joey,noun,9,"A fourpenny piece, or its value; fourpence worth.",,
2876,"Eco Lifestyle adds features that The Sims’ enormous Gen Z audience had long been asking for, such as septum piercings and boho fashions that would look great down the allotment – and loads that surely nobody was asking for, including candle-making and the attractive prospect of having sex in dumpsters, thus fulfilling every older pearl-clutcher’s worst imaginings about the filthy eco-conscious young.",pearl-clutcher,noun,1,"A prim, prudish, or easily offended person.",,
3522,"If you don't like it, fuckin' screw! It's Shit Ass Pet Fuckers. That's the way it's going to be.",screw,verb,9,To leave; to go away; to scram. [from early to mid 20th c.],,
3921,""" […]  Dryades Street and that whole uptown neighborhood is gonna be worth a fortune once the white people take it back from you spooks and develop it.  […] """,spook,noun,5,A black person.,,
3789,"The doat on Dowdyes, and Deformity: E'en what they cannot praise, they will not blame, But veil with some extenuating name: The Sallow Skin is for the Swarthy put, And love can make a Slattern of a Slut …",slut,noun,5,"A slovenly, untidy person, usually a woman.",,
1651,Why don't you do it in her mouth?' someone suggested.'If you get any of your piss near this little fucklet I'll beat the shit out of you and I mean it.',fucklet,noun,2,"A woman with whom one shares, or hopes to share, a sexual encounter.",,
3871,Oh fuck me with a butchers knife you son of a motherless goat.,son of a motherless goat,noun,1,An objectionable person.,,
3331,I would have responded to the r0dent’s post to clarify but I felt it didn't deserve a reply from me...,r0dent,noun,1,"A person lacking in maturity, social skills, technical competence or intelligence; lamer. [mid 1980s-mid 1990s]",,
356,"From a domestic point of view the advent of the Chinese was a decided blessing, for, instead of the European ladies of the settlement having to do all their own work, they were able to employ a proper staff of Chinese boys.",boy,noun,5,"A male servant, slave, assistant, or employee, [from 14th c.] particularly:",,
2665,"This was Marcus, this effeminate, mincing nancyboy, picking his way fastidiously across the grass?",nancyboy,noun,1,"Synonym of nancy: an effeminate man, especially an effeminate homosexual.",,
1077,How come you can say dink when you're talking about your jobs but I can't say dink when I'm talking about my dingus?,dingus,noun,3,penis,,
4429,"...their master... was no ad for anybody but the most arcane Black Power, he was an old prince of a witch doctor—insult him at your peril—but the other ten musicians with their trumpets and snares and assorted brass would prove no pull for Nixon on TV with any Black votes watching, for they were old and meek, naught but elderly Black Southern musicians, a veritable Ganges of Uncle Toms. They had disappeared with Tom Swift and Little Lord Fauntleroy.",Uncle Tom,noun,1,"A black man who is servile towards white authority and accepting of white supremacy, a black race traitor.",,
4580,"His wife gave her a winesop to eat and after, undressing her, put her to bed; and they contrived that night to have her and her maid carried to Florence.",winesop,noun,1,A piece of bread soaked in wine; a small cake made with grapes or wine.,,
2110,"Like Ken Lay, [Rebecca] Mark came from a small town in Missouri, one of four children in a farm family with deep fundamentalist beliefs. Her conversational style has been polished in Texas, and she is a master of “hillbillying,” the trick of playing up one’s humble origins.",hillbilly,verb,1,To emphasize one's rural or humble upbringing; to use unsophisticated charm.,,
2912,"Once the crab has molted, the new shell takes about four days to harden. Just after shedding, the blue crab's shell is soft enough to eat. Watermen harvest soft shell crabs as peelers , rank peelers   and busters .",peeler,noun,5,"Something that is peeling, about to peel, or prone to peeling.",,
2439,Do these ads actually move their lipstick-colour cars to the tirekickers and lot lizards and lay downs and strokers?,lot lizard,noun,5,A customer at an automobile dealership to whom a vehicle is difficult to sell.,,
2765,"That is vpn + google, you nubcake.",nubcake,noun,1,A noob; a newbie.,,
2551,"“Foolish woman!” responded the physician, half coldly, half soothingly. “What should ail me to harm this misbegotten and miserable babe? The medicine is potent for good, and were it my child—yea, mine own, as well as thine! I could do no better for it.”",misbegotten,adjective,1,Born out of wedlock; illegitimate.,,
4632,"At his command, a team of authentically be-kilted wordsters has combed the highlands and islands of Scotland to bring you this, our tribute to a very special country.",wordster,noun,1,One who is skilled at using words; a wordsmith. [from early 20th c.],,
1898,"""Did you buff that gomere?"" ""Sure thing, I buffed her, and they turfed her to urology, but she bounced back to me!""",gomere,noun,1,A female gomer; a female hospital patient who is unpleasant to treat or who does not respond to treatment.,,
4315,Girl I am also a tranner I got dysphoria diagnosis. So I know what the hell dysphoria is. You are just being unreasonably bitter at everything from what I have seen. Just relax. I have right to establish my rules on my own account.,tranner,noun,1,A transgender person.,,
4175,"You ſhall doe well to ſend ſuch ſorts [of clothes] as be liuely to the ſight, and ſome blackes for womens garments, with ſome Orenge colours and tawneis.",tawny,noun,4,A fabric of a light brown to brownish orange colour.,,
2578,"""Yanto bloody Evans!"" Jack stuttered with rage. ""Yanto bloody Evans! That... that... bloody mongrel! D'you know who he is? He's the one who knocked me back for a bit of extra timber before the roof fell in on me!""",mongrel,noun,2,"A thuggish, obnoxious, or contemptible person; (often preceded by ""poor"") a pitiable person.",,
3199,"... Donald Trump is also a coward. For all of his tough talk and bluster, the president of the United States is a punk ass bitch.",punk,adjective,1,"Worthless, contemptible, particularly [1907]",,
2545,"H. H. Young, district manager, is the proud possessor of a fine mink fur, which he found in his hen house. The mink, while wearing the fur, visited Young's hen house once too often and was cornered there a few mornings ago.",mink,noun,2,"The fur or pelt of a mink, used to make apparel.",,
330,"He is particularly good at creating web robots, which are also called bots. A bot is software that searches for certain kinds of websites and then automatically does something — good or bad — on each site. Google uses bots to search and index websites.",bot,noun,3,"A piece of software designed to perform a minor but repetitive task automatically or on command, especially when operating with the appearance of a (human) user profile or account.",,
824,What cracker is this same that deafs our ears?,cracker,noun,10,A noisy boaster; a swaggering fellow.,,
4003,"First, former Toffee Mikel Arteta sent Walcott racing clear but instead of shooting he squared towards Ramsey, who was foiled by Tony Hibbert.",square,verb,7,To make a short low pass sideways across the pitch,,
3556,"Harmless vapour trails left by planes? That's what they want you to think, sheeple.",sheeple,noun,1,People who unquestioningly accept as true whatever their political leaders say or who adopt popular opinion as their own without scrutiny.,,
773,a companion of the Bath,companion,noun,9,A knight of the lowest rank in certain orders.,,
3777,Some cooks are diddlers and slowpokes. Some are efficient speed demons.,slowpoke,noun,1,A person who moves slowly or takes a long time to do something.,,
366,"C'mere, boy! Good boy! Who's a good boy?",boy,noun,7,"A male non-human animal, especially, in affectionate address, a male dog. [from 15th c.]",,
3307,"It is the queers themselves whose answers to ""What to do about it [homosexuality]"" are most important. They, rather than the normals, cops, parents, or doctors are the persons most vitally concerned.",queer,noun,1,"A person who is or appears homosexual, or who has homosexual qualities.",,
1108,"People who do not support the common good, such as dole bludgers  fall outside the mateship fold.",dole bludger,noun,1,"An unemployed person who has no intention of seeking a job, and survives on government-funded unemployment benefits.",,
3667,Drinking myself silly...,silly,adjective,5,"Mentally simple, foolish, particularly:",,
3431,"When a scab comes down the street, men turn their backs and angels weep in heaven, and the devil shuts the gates of hell to keep him out.",scab,noun,9,"A worker who acts against trade union policies; any picket crosser (strikebreaker), and especially one with devotion to union busting.",,
3456,"A Conſultation vvas novv entered into, hovv to proceed in order to diſcover the Mother. A Scrutiny vvas firſt made into the Characters of the female Servants of the Houſe, vvho vvere all acquitted by Mrs. VVilkins, and vvith apparent Merit; for ſhe had collected them herſelf, and perhaps it vvould be difficult to find ſuch another Set of Scarecrovvs.",scarecrow,noun,2,"A person regarded as resembling a scarecrow (sense 1) in some way; especially, a tall, thin, awkward person; or a person wearing ragged and tattered clothes.",,
2664,"With Mum out of earshot, he continued: ""I don't believe you did six girls. I think you're a liar. I think you're either a virgin or a nancyboy.""",nancyboy,noun,1,"Synonym of nancy: an effeminate man, especially an effeminate homosexual.",,
670,"""A chutney ferret. No one likes one of those and you shouldn't either. You ever find yourself with an arse-bandit like that you get your back to the wall and if he gives you any trouble you break his nose.""",chutney ferret,noun,1,A homosexual man.,,
3973,square dealing,square,adjective,4,Honest; straightforward; fair.,,
2017,New Yorkers have been fleeing for months. But the fear some residents have of the violent reactions to the protests here is adding a new challenge to those asking themselves whether they can hack the city. Many are deciding not to return.,hack,verb,3,To withstand or put up with a difficult situation. [20th c.],,
1956,"In a letter to Harrison, Kief described the job definition and pay scale of ""groomers"" versus other employees.",groomer,noun,5,A person employed to clean the inside of an airplane between flights.,,
2947,"Mom said, “Sell it to the circus, what the heck.” / Dad said, “Nope, this one's a pencil-neck / And if there's one thing lower than a side show freak / It's a grit eatin', scum suckin', pencil neck geek.”",pencil-neck,noun,2,An insubstantial person; a weakling.,,
401,"Rather, Ana moves between playful bratting and a type of “conquer me” wantedness that good Dominants would respond to with increased control and correction.",brat,verb,1,To act in a bratty manner (as the submissive).,,
4205,"Or like his neighbor Morriseau, who probably got a government subsidy because he was a timber nigger.",timber nigger,noun,1,"A Native American person, especially one of Ojibwe descent.",,
614,"We've lived with terrorism for years, and we know you can lick it, especially if we don't overreact and make unnecessary sacrifices of liberty in the name of security - for freedom is its own best defence. Between cheese-eating surrender monkeys and fire-eating war junkies, we look for a middle way.",cheese-eating surrender monkey,noun,1,A French person.,,
3501,"A few couples would let selected doggers join in, with the lucky ones managing to get a screw.",screw,noun,6,Sexual intercourse; the act of screwing.,,
3302,the queer community,queer,adjective,6,"Pertaining to sexual or gender behaviour or identity which does not conform to conventional heterosexual or cisgender norms, assumptions etc. [from 20th c.]",,
2831,"It is apparent that there be three kinds of Frogs of the earth, the firſt is the little greene Frog: the ſecond is this Padocke, hauing a crooke back, called in Latine Rubeta Gibboſa, and the third is the Toade, commonly called Rubotax, Bufo.  […]  As ſoone as theſe Paddocks come once into the ayre, out of their cloſe places of generation and habitation, they ſvvell and ſo die.",paddock,noun,3,"A frog; A toad; A contemptible, or malicious or nasty, person. ",,
3290,"She muttered to her mother, “There's that obnoxious redhead who thought she was the Queen Bee last year when she was a senior!”",queen bee,noun,2,The most important or dominant woman in an organisation or situation.,,
1818,"Here’s, um, not toast but bread, anyway. And a can of ginger.",ginger,noun,8,"Any fizzy soft drink, or can or bottle of such; pop; soda.",,
505,I wish I had never met that nosy buttinsky!,buttinsky,noun,1,"One who is prone to butt in, interrupt, or get involved where they are not welcome; a busybody. [from early 20th c.]",,
228,"If anything on earth is reprehensible in a man and disgusting to a woman, it is to have said man hen-hussying and bettying about the kitchen",betty,verb,2,To be overly attentive to someone or something.,,
1756,"Then Noelle told me she's a Paralympian and I was like, ""Well, my lie was just garbo. That was terrible. Noelle, you're a beast!""",garbo,noun,2,Garbage; something considered worthless.,,
246,"Senator Dick Durbin has suggested that the birthers and the health care protesters are one and the same; we don’t know how many of the protesters are birthers, but it wouldn’t be surprising if it’s a substantial fraction.",birther,noun,2,"A believer in the conspiracy theory that Barack Obama, 44th president of the United States (2009–2017), was not born in that country, and therefore ineligible for the presidency under the United States Constitution (Article II, Section 1).",,
1636,The litter was the fruit of the union between our whippet and their terrier.,fruit,noun,6,Offspring from a sexual union.,,
3979,to make or leave the accounts square,square,adjective,6,Even; tied,,
2003,"Gentleman Johnny [Johnny Carey], as he was known in England and at home, was clearly no gurrier. A magnificent footballer, he was a man of exceptional character,  […]",gurrier,noun,2,A loutish young man; a ruffian. [from 1950s],,
375,"Boy, I wish I could go to Canada!",boy,interjection,1,"Exclamation of surprise, pleasure or longing.",,
120,"Was he joking, or was he really going to do it? You could never tell with Richard. He has one of those baby faces that adults think are so adorable. [...] I wasn't that easily fooled.",baby face,noun,1,"A face, often chubby, resembling that of a baby; a youthful face.",,
41,"An animated film intended to inform travellers about the dangers that alien species present to Arctic ecosystems is being released today. The message is that it is important to ensure that nobody accidentally brings alien species with them as stowaways in their clothing, baggage or equipment.",alien,noun,1,"A person, animal, plant, or other thing which is from outside the family, group, organization, or territory under consideration.",,
2335,"He was a loud knocker. Despite my usual timidity, after a bit I opened the door.",knocker,noun,2,A person who knocks.,,
664,What chumps! Didn’t they realize that all they had to do was interpret the constitutional term “the Legislature” to mean “the people”?,chump,noun,1,"An incompetent person, a blockhead; a loser.",,
2375,Of course the fact that McVeigh was an atheist is totally lost on you lefturds. Don't you recognize the professional work of a fellow colleague?,lefturd,noun,1,A person with left-wing political views.,,
647,"All Anabaptists were and are still Chiliasts, expounding literally that Kingdome of a thousand years of Revel. xx. 6 to be a temporall Kingdome.",chiliast,noun,1,Synonym of millenarian: a person who believes the Second Coming of Jesus Christ will involve his physical rule on Earth for 1000 years. [1611],,
1436,"Are yet tvvo Romans liuing ſuch as theſe? / The laſt of all the Romans, far thee vvell: / It is impoſſible, that euer Rome / Should breed thy fellovv.",fellow,noun,4,"A person or thing comparable in characteristics with another person or thing; especially, as belonging to the same class or group.",,
2318,"Do not be alarmed if you have received this yellow cylinder which looks like a stick of dynamite and even had the word ""explosive"" on it. Last week, one ""kiasi"" fellow was so alarmed that he called the police  […]",kiasi,adjective,1,Unwilling to take a chance for fear that something bad or unfavourable will happen; cowardly.,,
3967,a square corner,square,adjective,2,Forming a right angle (90°).,,
