id,example,term,pos,sense_id,definition,ANNOTATION,DEFICIENT SENTENCE
3974,"Why, you would not be boosing till lightman's in a square crib like mine, as if you were in a flash panny?",square,adjective,4,Honest; straightforward; fair.,,
3495,"It is never possible to settle down to the ordinary routine of life at sea until the screw begins to revolve. There is an hour or two, after the passengers have embarked, which is disquieting and fussy.",screw,noun,1,A device that has a helical function.,,
1363,"[…]  and, as one cowboy said, ""I didn't get settled in the saddle before that hoss shore sent me on a fartknocker.""",fartknocker,noun,3,"An instance of being thrown from, or hitting the ground after being thrown from, a horse.",,
1328,Of Transvestites and Other Epicenes,epicene,noun,3,"A transsexual; also, a transvestite.",,
2055,I got by on hack work for years before I finally published my novel.,hack,noun,28,"A person, often a journalist, hired to do routine work. [from 17th c.]",,
3678,"“What a simp I am. I can't believe I left it at home.” She leans her forehead against her locker, straightens, and then turns to me. “Can you believe what a simp I am?""",simp,noun,1,A simple person lacking common sense; a fool or simpleton.,,
333,"Most games offer both single player mode, in which a player competes against computer rivals—bots—and a multiplayer mode, which is a contest among people only.",bot,noun,4,"A computer-controlled character in a video game, especially a multiplayer one.",,
4268,In my city keep a toolLil nigga you know the rules,tool,noun,9,A gun.,,
930,"Around 59th and Lexington, where Dry Dock Savings Bank is located, pickings are lush for the purple-pantsuited culture vulture.",culture vulture,noun,1,"A person with a rapacious, sometimes inauthentic, interest in the arts. [from early 20th c.]",,
3393,"He's won his last battle. He failed to win the Korean War. He couldn't win it. He had to sign a truce. That's a loss. Any time Uncle Sam, with all his machinery for warfare, is held to a draw by some rice-eaters, he's lost the battle.",rice-eater,noun,2,A person who is Asian or of Asian descent.,,
2843,"Now I'm not saying that it isn't an edge I cross from time to time, but I need the confidence that some little painslut won't decide afterward to press charges.",painslut,noun,1,A person who enjoys receiving pain.,,
4304,"Then I think I conceive of other worlds and vast structures that pass us by, within a few miles, without the slightest desire to communicate, quite as tramp vessels pass many islands without particularizing one from another.",tramp,noun,3,Any ship which does not have a fixed schedule or published ports of call. [from 1880],,
1493,"Affection! Your intention stabs the heart. / You do make possible things not so held, / Communicate with dreams . / You are coactive with what's unreal / And associate with nothing.",fellow,verb,3,"To pair or suit (someone or something) with some other person or thing; also, to pair or suit someone or something with (some other person or thing); to arrange (things) in pairs.",,
1869,"I'm not being a miserable old git here. I like a laugh as much as anyone, [...].",git,noun,1,"A silly, incompetent, stupid, or annoying person (usually a man).",,
1196,The specimen is a very dwarf form of the plant.,dwarf,adjective,1,Miniature.,,
3141,You drive like one of those prissy ladies at lunch who won't take the last cookie in case somebody else wants it.,prissy,adjective,3,"Well-mannered, well-behaved.",,
2996,"“...Sounds too easy,” Marvin was saying. “What about the pigs?”He meant police.",pig,noun,9,A police officer. [From ante 1785.],,
3999,I cannot square the results of the experiment with my hypothesis.,square,verb,3,To adjust or adapt so as to bring into harmony with something.,,
1283,"Trevor looks kind of emo, rail thin, dark hair, guyliner, wears black all the time.",emo,adjective,3,Associated with youth subcultures embodying emotional sensitivity.,,
3204,"If you start to stare at men's asses, to try & punk them in their moments with God; you are an enemy of God! Anyone looking upon a man as though a woman is in danger of judgement! -<><",punk,verb,2,To forcibly perform anal sex upon (an unwilling partner).,,
2510,"White people, in addition to being the victims of incredibly commonoccurences[sic] of black-on-White crime, mexicunts that enter this countryillegally only to take over neighborhoods and schools and then harrass[sic]the White people whose ancestors built this nation  […]",Mexicunt,noun,1,A Mexican.,,
2094,"'What are you, thumping around like fucking heffalumps? The twins are trying to get to sleep,' he says, staring at us on the bed.",heffalump,noun,3,A clumsy or overweight person.,,
1606,There appears to be no process of gradually fooling oneself while degrading standards so characteristic of the Solid Rocket Booster or Space Shuttle Main Engine safety systems.,fool,verb,1,To trick; to deceive.,,
2916,"As the next five-foot peeler rolled by, Lee grasped his board and clenched his teeth.",peeler,noun,6,An ideal wave.,,
2079,"The little matter of he-bitches wasn't listed in the ""Handbook.""",he-bitch,noun,1,A man who behaves obnoxiously or promiscuously; a male bitch.,,
3679,"The JEWS own this country, the IRISH run it, the BRITISH envy it, the GERMANS cuss it, the NEGROES enjoy it, the FRENCH style and perfume it, the CHINESE wash it, BOOTLEGGERS irrigate it, the GREEKS feed and shine it, the JAPS fear it, MEXICANS hate it, RUSSIANS pity it, the ITALIANS fruit it, ALL NATIONS cigarette it, EVERYBODY likes it, and the AMERICANS—well, those poor simps just pay the bills and can keep out of jail if they behave themselves and are very careful about their driving and parking.",simp,noun,2,Someone who is not worthy of respect.,,
2217,"They have jackalled for the great beast, to pick in turns the bones of each other; they have subserved those above, to oppress and defraud those below; and they are suffering, and, so far as classes can, justly suffering their purgation.",jackal,verb,1,To perform menial or routine tasks,,
1027,"Still can't get over the tone of voice that Democunt used on me when I stated my preference for McCain.Boy, old Obama sure did a bippy-lick on some of these young broads.",Democunt,noun,1,A Democrat.,,
1082,"The hair on my legs is softer than the hair around my dink, but it still grosses me out.",dink,noun,9,The penis.,,
3568,"Over the last six months, as A-list celebrities have shilled for digital currencies and NFTs, Mr. McKenzie, a TV actor best known for his starring role in “The O.C.,” has become an outspoken skeptic.",shill,verb,1,"To promote or endorse in return for payment, especially dishonestly.",,
3342,a stonie and raggie hill,raggie,adjective,1,ragged; rough,,
2959,"Not only was he [Heinrich Heine] not one of Mr. [Thomas] Carlyle's ""respectable"" people, he was profoundly disrespectable; and not even the merit of not being a Philistine can make up for a man's being that.",philistine,noun,1,"A person who is ignorant or uneducated; specifically, a person who lacks appreciation of or is antagonistic towards art or culture, and who has pedestrian tastes.",,
3861,My mother never saw the irony in calling me a son of a bitch.,son of a bitch,noun,1,"An objectionable, despicable person.",,
547,"[H]e called Bill a turnip-headed old carrot cruncher, and other insulting names.",carrot cruncher,noun,1,Someone from a rural background; a bumpkin.,,
650,[Actor] John Harding personified the idle spirit of the times as a tennis-possessed chinless wonder.,chinless wonder,noun,1,"An ineffectual upper-class man, typically dim-witted and of a weak or indecisive character, frequently one who gained his position through nepotism or social connections.",,
466,John said that when he was little he stuck his finger in his bum and tasted his poopies and it was good.,bum,noun,2,The anus.,,
2446,"Some of the world’s best rain forest and volcanic hiking can be found within the lush canopied Caribbean trail systems. Chock-full of waterfalls and hot springs, bright-colored birds and howling monkeys, flora-lined trails cut through thick, fragrant forests and up cloud-covered mountains.",lush,adjective,3,"Dense, teeming with life; luxuriant.",,
1596,Can they think me  […]  their fool or jester?,fool,noun,5,"Buddy, dude, man.",,
4634,"Quite how complete or relevant all this information is to professional wordsters remains to be seen, though desktop publishers will find hyphenation rules included  […]",wordster,noun,2,One who studies words.,,
1339,"Originally seen as a great opportunity to do irreparable damage to religious modernists and ""evilutionists,"" the fundamentalists found, instead, that it was they who were injured by the Scopes trial.",evilutionist,noun,1,"A supporter of the theory of evolution, regarded as an enemy of religion.",,
1542,"Texans ski, Virginian's ski, New Englander's ski, flatlanders from the Midwest ski. We now have more than 3,000,000 skiers in North America and more than 600 organized ski areas  to choose from ...",flatlander,noun,1,"A person who lives at, lived at, or was raised by someone at a low altitude or from any city. A person not raised in or by someone directly from high mountain areas. (used by those who were born, raised, and are still living in higher altitude non-city or city like areas).",,
2260,"Queering the Jew and Jewing the Queer [by] Ri J. Turner. Editor's Note: Interlaced with personal narrative, Ri Turner's essay contributes to an ongoing discussion within Jewish gender studies concerning the relationship between Jewishness and queerness and factors the term genderqueer into both sides of the equation.",Jew,verb,1,To make (more) Jewish.,,
4533,He is a westoid sucking indog,westoid,noun,1,An inhabitant of the Western world; a westerner.,,
1743,"“Gammon, Pen—go on,” Foker said.",gammon,noun,5,"Chatter, ridiculous nonsense.",,
4098,"Be sure to keep your nose to the grindstone today; the suits are making a ""surprise"" visit to this department.",suit,noun,3,"A person who wears matching jacket and trousers, especially a boss or a supervisor.",,
3458,"'Why, my friend,' he said, stopping to contemplate the scarecrow, 'where hast thou gotten these rags and this wound?' / 'I have escaped, sir, from a French prison, and have received a hurt on the forehead.'",scarecrow,noun,2,"A person regarded as resembling a scarecrow (sense 1) in some way; especially, a tall, thin, awkward person; or a person wearing ragged and tattered clothes.",,
1399,"The surface of the Balaton and the surrounding marshes is not less than 24 German square miles, or 384 English square miles; its principal feeder is the Szala, but all the water it receives appears inconsiderable relatively to its superficial extent, and the quantity lost in evaporation.",feeder,noun,5,"A tributary stream, especially of a canal.",,
2504,"No one can independently have the same opinon [sic] as someone else without being a meatpuppet of theirs, eh?",meatpuppet,noun,1,"One whose sole reason for participating in a discussion or forum is to support, or express agreement with, a friend.",,
2210,"The Japanese armored cruiser Nisshin has been hit badly.  Shells have sheared off several main guns and virtually disarmed the vessel.  In the middle of all this, one Ensign Isoroku Yamamoto loses two fingers to the remains of an explosion.  If he'd lost a third, he would've been invalided out of military service.  Thus, by the retention of a single digit would there be rather large consequences a few decades later on down the line.",invalid,verb,1,To exempt from (often military) duty because of injury or ill health.,,
1369,"Then in the case of excisions you have all kinds of secondary changes, pigmentary disturbances, modifications of the passions, alterations in the secretion of fatty tissue.",fatty,adjective,1,"Containing, composed of, or consisting of fat.",,
4527,"So, you want westoids who will look at you like a subhuman gypsy to move in and steal your women while mocking you.Fucking eastern European mentality, it's all about the fucking money.",westoid,noun,1,An inhabitant of the Western world; a westerner.,,
1484,"[…]  I knovv he hath, or you, vvhom I knovv to be all Goodneſs and Honour, vvould not, after the many kind and tender Things I have heard you ſay of this poor helpleſs Child, have ſo diſdainfully called him Fellovv.",fellow,noun,15,"A worthless person; a churl, a knave; also, used as a term of address to a person regarded as such. ",,
2286,"As a teenager, I laid down the sword and decided I wanted to be a disc jockey.  […]  I'd sit outside the studio and watch with envy and admiration as the jocks performed in the small room on the other side of the soundproof window  […]",jock,noun,8,A disc jockey.,,
4395,"You could also add that seat belts, baby seats, and helmets are worthless if you're a totally incompetent turdmuffin that is a danger to yourself and others.",turdmuffin,noun,1,An obnoxious or contemptible person.,,
3610,They assisted us against the Thebans when you shrank from the task.,shrink,verb,5,"To withdraw or retire, as from danger.",,
3771,"The girl did not look like a slore, she looked fairly wholesome in every other regard.",slore,noun,1,A very sexually promiscuous person.,,
4539,I say almost because I could still hear Ted trying his best to wet blanket Webster's Halloween costume idea.,wet blanket,verb,1,Alternative form of wet-blanket,,
2814,The tenant owed a variety of obligations to his overlord—usually including military service or serjeanty—but these were gradually converted into monetary rents.,overlord,noun,2,"A feudal lord directly owed rent or personal service by a tenant of subinfeudated land, a tenant's liege lord.",,
4502,Tommy says he's a NEET at 30 who never worked a day in his life and loves it; a total wasteman if I ever saw one.,wasteman,noun,2,"A loser, bum,  degenerate; someone who wastes their life in some manner.",,
3263,"And, further, let us ſuppoſe, that your King is at Liberty to attack his Pawns upon one Side of the Board, by reckoning how many moves it will take your King to march and take thoſe two Pawns, and alſo, by adding the Number of Moves, which will be neceſſary for you to make a Queen with one of your Pawns: You will, by this Method, find out the exact number of Moves, before you can make a Queen.",queen,noun,5,Referring to one of several items used in tabletop games:,,
1496,The whole notion of sexual harassment is a lie concocted by the fembitches.,fembitch,noun,1,"An intolerant feminist, often used by anti-feminists to refer to a feminist in general.",,
2121,In the afternoon they went to a neighbouring livery stables to look for hirellings.,hireling,noun,3,A horse for hire.,,
3981,"But the Jays were square again by the end of the inning, as Myers hit a 2-and-0 pitch into the left-center field seats",square,adjective,6,Even; tied,,
4150,I never thought I'd meet a girl like you / With auburn hair and tawny eyes,tawny,adjective,1,Of a light brown to brownish orange colour.,,
1708,"Ye greedy ged, ye have taken the very breath out o' me.",gad,noun,2,A greedy and/or stupid person.,,
2652,The notion that he forgot something nagged him the rest of the day.,nag,verb,2,To bother with persistent thoughts or memories.,,
2668,"Breeding is a consuming goal, and the ascendance of the sex drive is nearly as apparent in the behavior of a mountain goat billy. So given over is he to following and defending a succession of nannies as he searches for one in heat , he loses interest in food altogether;  […]",nanny,noun,4,A female goat.,,
796,"Lmao they saw the numbers drop and only coomers used the site. [quoting an article titled ""OnlyFans Drops Planned Porn Ban, Will Continue to Allow Sexually Explicit Content""]",coomer,noun,1,"A man who is addicted to masturbation; by extension, anyone who is excessively horny.",,
917,"This is the age of the CryBully, a hideous hybrid of victim and victor, weeper and walloper. They are everywhere, these duplicit Pushmi-Pullyus of the personal and the political",crybully,noun,1,"A person who engages in intimidation, harassment, or other abusive behaviour while claiming to be a victim.",,
4067,"There is a swarm of 'suckers,' 'hoosiers,' 'buckeyes,' 'corn-crackers,' and 'wolverines,' eternally on the qui vive, in those parts—a migratory race of bipeds—who float about from spot to spot, 'squatting,' for the nonce, wherever their fancy or interest may incline them; and a rougher set of men will rarely be met with, saving the genuine 'voyageurs,' or 'trappers'—so notorious for their hardihood.",sucker,noun,14,An inhabitant of Illinois.,,
1546,"Briefly put, the image of the ""poor"" in Appalachia imposed by the poverty workers on these people relies on a faulty model.  […]  In their own efforts to explain the wary attitudes of Appalachian people toward ""flatlanders,"" the poverty workers  […]",flatlander,noun,1,"A person who lives at, lived at, or was raised by someone at a low altitude or from any city. A person not raised in or by someone directly from high mountain areas. (used by those who were born, raised, and are still living in higher altitude non-city or city like areas).",,
582,"In the story, Lady Ina gossiped and catted about a parade of the rich and famous—Jackie Kennedy looking like an exaggerated version of herself, Princess Margaret so boring she made people fall asleep, Gloria Vanderbilt so ditzy she didn't recognize her first husband.",cat,verb,5,To gossip in a catty manner.,,
3613,"You need to see a shrink, you crazy fool.",shrink,noun,2,A psychiatrist or psychotherapist.,,
1460,"[H]e would sometimes reward her with a hearty slap on the back, and protest that she was a devilish good fellow, a jolly dog, and so forth; all of which compliments Miss Sally would receive in entire good part and with perfect satisfaction.",fellow,noun,7,Usually qualified by an adjective or used in the plural: an individual or person regardless of gender.,,
4265,a five-tool player,tool,noun,7,"A particular skill pertaining to baseball (such as hitting, running, etc.).",,
4055,"My blood is mingled with the crime of lust; / For if we two be one, and thou play false, / I do digest the poison of thy flesh, / Being strumpeted by thy contagion.",strumpet,verb,1,To debauch.,,
1274,"I have no idea of what any of this means, but if standing up to bullies, asserting myself when I disagree and taking responsibility for what I post by putting my name to it, is being an ""EGOFAG"" then I bear the label with pride.",egofag,noun,1,An egotistical or attention-seeking person.,,
1922,"Her crimson dress inflames grey corridors, or flaring in a sunshaft through high branches makes of the deep green shadows a greenness darker yet, and a darkness greener.",greener,adjective,1,comparative form of green: more green,,
92,"Esshole, Asshole, the hole under the fire to hold ashes.",asshole,noun,4,A receptacle under a fire grate for collecting ashes.,,
1517,"Given the myth that lesbian femmes will eventually leave their butches for men, there is an understandable unwillingness to acknowledge bisexual femmes, who really might do it — as indeed they have every right to.",femme,noun,2,"A lesbian or other queer woman whose appearance, identity etc. is seen as feminine as opposed to butch. [from 20th c.]",,
3252,"But our mercifull Queene Elizabeth hath not burned the popiſh prieſtes on the alters where they committed idolatrie in ſaying of Maſſe, and worſhipped a piece of breade for the bodie of Chriſte  and yet you count not her for a godly and mercifull Queene.",queen,noun,2,A female monarch.,,
1872,"Do “explore the world around you,” Google exhorts its users; on the other hand, don't “be creepy or rude .” That Google recognizes the pejorative slang term “Glasshole” in its own documentation is telling, for it shows that  […]",glasshole,noun,1,"A person who wears spectacle frames equipped with PDAs (especially with cameras) that display into the user's eyes, and who acts like a jerk or films inappropriately. [from 2013]",,
1164,"Hailey decided to show off her drip with a soft, white fluff jacket  […]",drip,noun,6,Style; swagger; fashionable and/or expensive clothing.,,
3234,Polly : Are you going to let that shyster in there?,quack,noun,2,"A fraudulent healer, especially a bombastic peddler in worthless treatments, a doctor who makes false diagnoses for monetary benefit, or an untrained or poorly trained doctor who uses fraudulent credentials to attract patients [from c. 1630]",,
3917,The big spider gave me a spook.,spook,noun,3,A scare or fright.,,
687,Long as I have my clams I don't give a damn about revolution / Long as I have my rice I don't have to think twice about a solution,clam,noun,1,"A bivalve mollusk of many kinds, especially those that are edible; for example soft-shell clams (Mya arenaria), hard clams (Mercenaria mercenaria), sea clams or hen clam (Spisula solidissima), and other species. The name is said to have been given originally to the Tridacna gigas, a huge East Indian bivalve.",,
1345,"As soon as the door thunks shut and the bolts clank, he says, “What the fuck you looking at, fagboy?”",fagboy,noun,1,"A contemptible young gay man, sometimes partially a term of endearment for a submissive bottom or sex partner.",,
913,"Tony's face expressed relief, and Nettie sat silent for a moment until the vicar said “It was a generous impulse, but it may have been a momentary one, while in the case of monk and crusader there must have been a sustaining purpose, and possibly a great abnegation, a leaving of lands and possessions.”",crusader,noun,1,A fighter in the medieval Crusades who had taken the Cross.,,
2762,"The losing agro thing is just because you’re grouping with nubcakes who don’t have the first clue about what you need to do and how to watch their own threat levels. A classic sign is someone who opens up the instant the mob is pulled. Two kinds of people do this, clueless nubcakes who just have no concept of group dynamic and damage meter maniacs who don’t give a shit about group dynamic as long as there damage meter penis is longer, it’s hard to say which one is the worst to have in a party. They’re both intensely irritating and both often cause wipes. Heh.",nubcake,noun,1,A noob; a newbie.,,
2134,Let's get a couple of hood rats over for the party tonight.,hood rat,noun,1,"A person from an urban neighbourhood who overtly exhibits attributes associated with inner city life, especially in both behaviour and appearance.",,
1661,"[…]  I mean, come on, it's total shit and worthy of chuckle or two at the expense of the fucklings who posted it!",fuckling,noun,1,A stupid or annoying person.,,
3994,Staash tipped up the rim of his hat and looked me square in the eyes as the cigarette dangled from his lips.,square,adverb,1,Directly.,,
2047,Wales are awarded a free kick after a minor hack by Järvinen on Llewellyn.,hack,noun,20,A kick on the shins in football of any type.,,
1029,"American Blacks have made huge strides over the years, but the Demoncrats invent class warfare and inequality issues.",Demoncrat,noun,1,A member or supporter of the Democratic Party (with an implication that these people are demonic).,,
2481,"""The skull is all-purpose,"" said Sasha Frere-Jones, a music critic at The New Yorker. ""It simultaneously refers to horror movies, to the Misfits and, by extension, all punk rock, and to a generalized culture of blackness and spookiness and the larger, mallGoth culture.""",mallgoth,noun,2,The culture or fashion style adopted by such a person.,,
4522,[…]  You need to go on back to the ghetto and make a bunch of ghetto babies and live off of welfare. I heard that you and your mama were welfare queens.”,welfare queen,noun,1,"A woman collecting welfare, seen as doing so out of laziness, rather than genuine need.",,
943,"A cumberworld, yet in the world am left, / A fruitles plot, with brambles ouergrowne, / Miſliued man of my vvorlds ioy bereft, / Hart-breaking cares the ofspring of my mone.",cumberworld,noun,1,"Someone who, or something which, is an encumbrance on the world; a useless person or thing.",,
2243,"I think she's a very nice girl, but she's marrying that jerkoff.",jerkoff,noun,1,"Someone who behaves obnoxiously, rudely, inappropriately, or is ignorant of certain social norms, usually a male.",,
2385,"If all of that bothers you so much, you libturd assholes should have come up with a nominee other than Hillary.",libturd,noun,1,A liberal.,,
2890,I was standin' there and the car came down the street with the two peelers comin' after them and I'm standin' here with [my son] in my arms.,peeler,noun,1,A police officer.,,
2434,"Carl Sewell, CEO of Sewell Village Cadillac in Dallas and other automobile dealerships, tells the story of how Sewell Village ""lot lizards” significantly improved their performance.",lot lizard,noun,4,A salesperson at an automobile dealership.,,
516,Some episkoposes have a one-man cabal. Some work together. Some never do explain.,cabal,noun,4,An identifiable group within the tradition of Discordianism.,,
2766,"The game is the glue that binds real people behind the toons, it was a fantastic game and in many ways it still is but in many other ways it just isn't any more – this is the point that's missed by the nubcake ""12 million subscribers can't be wrong"" crowd.",nubcake,noun,1,A noob; a newbie.,,
3077,This time it is the worst kind of call a murder police can get.,police,noun,2,"The staff of such a department or agency, particularly its officers; (regional, chiefly US, Caribbean, Jamaica, Scotland, countable) an individual police officer. [from 19th c.]",,
4189,A technotard is a person who is unable to get around on their phone or computer or has to hand over the remote to any new technology.,technotard,noun,1,A person who is incapable of comprehending new technologies and their uses.,,
1767,"He turned out to be a proper geezer who was willing to listen to my proposition that if he took the door at the Ministry, I would pay him £400 a month to mark my cards.",geezer,noun,2,Someone affable but morally dubious; a wide boy.,,
3213,Then he lay me down and slid his penis in my puss-puss. They watched him fuck his princess while they slid fingers into pussys and kissed. Then they all wanted to do what I was doing cause it looked like I was enjoying myself - and they each lay down and let my daddy fuck them one by one. Each of the girls giggled as he slid it in them. I licked their puss-pusses while daddy fucked em good until daddy could hold back no more.,puss-puss,noun,1,The vulva.,,
2548,"At one point, money was stolen from one of the bedrooms.  […]  Afte that, the family employees were often tested. [Katherine] Jackson would leave the alarm on the closet unarmed, the one in which she kept her minks, chinchillas, and other expensive furs.",mink,noun,3,An article of clothing made of mink.,,
1393,"As the poison has gone out of the European wound, the Conservative Party should now be able to tolerate a Federast leader.",federast,noun,1,"A federalist, especially in the EU.",,
3791,Our Polly is a sad Slut! nor heeds what we have taught her.,slut,noun,6,"A bold, outspoken woman.",,
868,"""What is that supposed to be?"" he asked in his usual creepoid manner.",creepoid,adjective,1,Creepy.,,
3339,"You cant please radlibs, you can only get rid of them one election at a time like we have been for 11 years.",radlib,noun,1,A radical liberal.,,
2999,"But me, I joined the party to fight the pigs. That′s why I joined. Because my experience with the police was always negative.",pig,noun,9,A police officer. [From ante 1785.],,
374,"Boy, that tastes good!",boy,interjection,1,"Exclamation of surprise, pleasure or longing.",,
1381,"I remember, too, a ditty: ""Fatty, fatty bom bom, curi curi jagung; mata-mata tangkap, masuk dalam lokap"" (the fat one steals the corn, gets arrested by police and is thrown into the lock-up.",fatty bom bom,noun,1,A fat or overweight person.,,
3717,"Hughes CRAVED dirt. Hughes CRAVED slander skank to share with Mr. Hoover. What Hughes CRAVED, Hughes BOUGHT. ¶ Pete bought an issue’s worth of dirt. His cop contacts supplied him with a one-week load of lackluster skank.",skank,noun,2,"Anything that is particularly foul, unhygienic or unpleasant.",,
2216,"A nephew of hers, after receiving some learning at her ladyship's expence, got a commission, and fell upon the field of Waterloo; another is still at her heels, as a sort of jackall to fetch and carry when required.",jackal,noun,2,"A person who performs menial/routine tasks, a dogsbody.",,
711,"The new playground, which is made of wood, features a climber, swings, a sand play area with a play hut and digging toys.",climber,noun,2,Something that is used for climbing.,,
1043,"THINGS YOU NEVER HEAR: ""Please stop sucking my dick or I'll call the police.""",dick,noun,3,The penis.,,
1132,"""There's that dork whose wife cut off his dork."" And when people ask him for an autograph he writes, ""Best of luck to Betsy. Signed, the guy whose wife cut off his penis.""",dork,noun,2,The penis. [from the 20th c.],,
2360,That jerk did such a bad job parking his landwhale that it's taking up four parking spaces!,landwhale,noun,2,An excessively large motor vehicle.,,
2671,"In real life, says a Democratic campaign aide, members of Congress are too nannied by staff to stride about hatching plots, one-on-one.",nanny,verb,2,To treat like a nanny's charges; to coddle. [from mid-20th c.],,
2777,"I mentioned something of intelligent nature created by devils called an obeast or called that by the blues; in the article, “Real Weapons of Mass Destruction.”",obeast,noun,2,A intelligent demonic influence or entity.,,
3167,"The switch engine is unstable but a number of them working in combination can form stable puffers, spaceships and rakes.",puffer,noun,14,A finite pattern that moves like a spaceship but leaves a trail of debris.,,
1932,"Mid-August, normally prime berry-picking time, came and went. Still too many greenies.",greenie,noun,4,An unripe fruit.,,
1015,"Everyone has met a Debbie Downer. They are filled with complaints, see everything darkly, and feel like a victim of life. And that is the energy they bring to themselves.",Debbie Downer,noun,1,A naysayer; one whose negative remarks depress or dissuade others.,,
3533,He's a selfawarewolf who almost realized his input was unwanted on a post about women.,selfawarewolf,noun,1,"A person who recognizes their own flaws, mistakes, or faulty logic, but does not see them as a problem to be addressed or connect them to their own behaviour and beliefs.",,
3729,He thought I was trying to skank him and wouldn’t wait any more; he wanted to be there. He wouldn’t wait!,skank,verb,4,"To cheat, especially a friend.",,
4385,The USA has far too many Trumpoid anti-vax idiots to make herd immunity a reality.,Trumpoid,noun,1,A supporter of Donald Trump.,,
3157,The pseudoscientist will claim that these theories are well supported by the evidence...,pseudoscientist,noun,1,A practitioner of pseudoscience; a bogus or sham scientist.,,
1809,...low strings later than the mid-seventeenth century are commonly gimped  to allow sufficient tension without excessive mass or stiffness.,gimp,verb,1,"To wrap or wind (surround) with another length of yarn or wire in a tight spiral, often by means of a gimping machine, creating 'gimped yarn', etc. Also, generally, to wrap or twist with string or wire. See gimped.",,
2409,"Globals are visible anywhere in your application, whereas locals are visible only in the function in which they're declared.",local,noun,5,A locally scoped identifier.,,
3454,"So, a true Souldier, / He is his Countreys ſtrength, his Soueraignes ſafety, / And to ſecure his peace, he makes himſelfe / The heyre of danger, nay the ſubiect of it, / And runnes thoſe vertuous hazards, that this Scarre-crovv / Cannot endure to heare of.",scarecrow,noun,2,"A person regarded as resembling a scarecrow (sense 1) in some way; especially, a tall, thin, awkward person; or a person wearing ragged and tattered clothes.",,
1626,They shall eat the fruit of their doings.,fruit,noun,3,"An end result, effect, or consequence; advantageous or disadvantageous result.",,
1056,"...down, down, sinking down faster than she's so far moved, the dickhead exploding up into all that wet, warm slime...",dickhead,noun,2,The glans penis.,,
340,"Bourgie girl / Grab her hand / Fuck that bitch, she don't wanna dance",bourgie,adjective,1,Alternative form of bougie.,,
2747,"He's a nonce[. A] nonsense merchant, a paedophile[,’ Terry explained.]",nonce,noun,5,A pedophile.,,
3916,"""I'll say what I think, no more and no less, and I won't be scared by you or your spooks into altering my opinions.""",spook,noun,1,A ghost or phantom.,,
210,"But Wasting Light, recorded analog to tape  with no computers, not even to mix or master, is an entirely different beast.",beast,noun,7,"A thing or matter, especially a difficult or unruly one.",,
3079,"Then there were the taste police, who thought that this bulky modern machine was an inappropriate intrusion  […]",police,noun,3,People who try to enforce norms or standards as if granted authority similar to the police.,,
4309,"Speaking of knockout panoramas, if you′re fit then consider doing the taxing, winding, 8km tramp up Mt Roy , start 6km from Wanaka on Mt Aspiring Rd.",tramp,noun,4,"A long walk, possibly of more than one day, in a scenic or wilderness area.",,
724,You're an arrogant cockfag who thinks he's a lot cleverer than he is.,cockfag,noun,1,An extremely contemptible person.,,
3267,"Each time a worker shakes the queen, she grasps the queen with her forelegs and shakes her own body for a second or so, delivering 10 to 20 vigorous shakings of the queen  […]",queen,noun,6,"Worker bees around the queen (sense 6) of the hive, marked with a pink dot A reproductive female insect in a hive, such as an ant, bee, termite or wasp.",,
4,"After all, no one respects an Aberzombie clone who's just following the trendies!",Aberzombie,noun,1,An unthinking conformist who wears fashions from or in the style of the brand Abercrombie & Fitch.,,
502,"Her face wasn't quite as pretty as he had hoped — Earl, the other mechanic back at his father's place called this kind of girl a Butterface...",butterface,noun,1,A person who has an attractive body but less attractive face.,,
4644,"Quite simply, to a wowser, adults should not be allowed to see, hear and read as they wished, but should only be allowed to see hear and read that which fully conforms to Australia's Christian heritage […] .",wowser,noun,2,"One with strong moral views against excessive consumption of alcohol, gambling, pornography, etc., who seeks to promulgate those views.",,
1945,"In the summer time, live bait is often used almost within throwing distance of the jetties for the kingfish and cobia. Local captains use greenies or threadfin herring primarily and catch them on gold hooks right outside the Stuart inlet.",greenie,noun,8,"A Atlantic thread herring (Opisthonema oglinum), a herring-like fish in the family Clupeidae.",,
637,All firefighters report to the fire chief.,chief,noun,1,"A leader or head of a group of people, organisation, etc. [from 13th c.]",,
1228,"There after the images and reliques were orderly disposed, the great Priest compassed about with divers pictures according to the fashion of the Ægyptians, did dedicate and consecrate with certaine prayers a fair ship made very cunningly, and purified the same with a torch, an egge, and sulphur;  […]",egg,noun,1,"An approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development.",,
4322,One head of a small gay charity visibly flinched when I mentioned my boyfriend and has been cold towards me ever since. I've even caught someone staring down my top to see if I'm transgender.,transgender,adjective,1,"Having a gender (identity) which is different from one's assigned sex, or pertaining to a person who does (a trans man, trans woman, or someone non-binary, e.g. agender, bigender, or third-gender).",,
3875,"You pursed your mooth in shape like O,And sook'd the air in, might and main",sook,verb,1,Alternative spelling of suck,,
2840,"When a run is ""paddocked,"" shepherds are not required;—but boundary-riders are employed, each of whom is supplied with two horses, and these men are responsible not only for the sheep but for the fences.",paddock,verb,2,To enclose or fence in (land) to form a paddock.,,
