id,example,term,pos,sense_id,definition,ANNOTATION,DEFICIENT SENTENCE
1018,"She had the consolation of knowing that any offence given to her dignity could be avenged on the delinquent who caused it, an act of justice which could not fail to be consolatory, since every one of her daughters had at times stood in stead of ""guid King James's whipping-boy,"" when circumstances arose to disturb the equanimity of Lady Anne's imperious and irascible temper.",delinquent,noun,1,"One who disobeys or breaks rules or laws, or who acts against another's wishes.",,
2179,"Carly has to appease the Ignorati , so she touts a nonexistent fetus-harvesting video.",ignorati,noun,1,The wilfully ignorant; those who choose to ignore inconvenient facts or make public claims based on falsehoods.,,
2736,"No wonder that Chauvelin's spies had failed to detect, in the apparently brainless nincompoop, the man whose reckless daring and resourceful ingenuity had baffled the keenest French spies, both in France and in England.",nincompoop,noun,1,A foolish or silly person. [from 16th c.],,
8,"According to Bray, “there is a difference between taking a retired abortionist and executing him, and killing a practicing abortionist who is regularly killing babies.” The first act is in Bray’s view retributive, the second defensive.",abortionist,noun,1,"A person who performs abortions, especially illegally or secretly. [from 1844]",,
3966,Take care to make the cut completely square to the edges of the wire to give a good butt join for the ends of the wire.,square,adjective,2,Forming a right angle (90°).,,
1878,What's that gobshite talking about now?,gobshite,noun,1,One who engages in nonsensical chatter or unwanted conversation.,,
2165,Zeven let loose a hooning howl of approval.,hoon,verb,2,To make a hooting or howling sound.,,
3382,"“That's 'cause your dog is a retard,” the large woman retorted. The pit bull must have sensed the insult because it got up on all fours and started barking at the woman. Not one to back down from an interspecies fight, the prison lady stood up   […]",retard,noun,4,A person or being who is extremely stupid or slow to learn.,,
1787,"But when Adam delued, and Eue ſpan,VVho was then a Gentleman?",gentleman,noun,1,"A man of gentle but not noble birth, particularly a man of means (originally ownership of property) who does not work for a living but has no official status in a peerage; (UK law) an armiferous man ranking below a knight.",,
979,"Late night, take a flow, tryna find the ratsTwelve inch cutter in and out, then Imma ride them back",cutter,noun,17,A knife.,,
1571,"And she is represented reading with great concentration, and not some fluffy novel but the rather politically oriented and literary Le Figaro, its title prominent if upside down in the foreground.",fluffy,adjective,5,Lightweight; superficial; lacking depth or seriousness.,,
4266,"When asked what he liked about Youk [Kevin Youkilis], former Boston scout Matt Haas says, ""At first glance, not a lot.""  ""He was unorthodox,"" says Haas, who now scouts for the Arizona Diamondbacks. ""He had an extreme crouch—his thighs were almost parallel to the ground. And he was heavier than he is now. But the more I watched him, the more I just thought, Throw the tools out the window. This guy can play baseball.""",tool,noun,7,"A particular skill pertaining to baseball (such as hitting, running, etc.).",,
1263,"Nought such do I look to be. / But thou, a deedless man, too much thou eggest me:  […]",egg,verb,5,"To encourage, incite, or urge (someone).",,
2920,Check out the gorgeous peepers on that guy!,peeper,noun,1,The eye.,,
2127,"Also there are the ""Holy Rollers"" and ""Holy Jumpers"", ghastly sects which cultivate the religious hysterias, and have spread like a plague among the women of our lonely prairie farms and desert ranches.",Holy Roller,noun,1,A member of any Christian church characterized by ecstatic behaviour; especially of the Pentecostal Church.,,
1764,You are a silly young geezer.,geezer,noun,1,A male person.,,
3127,"The truth is, the inhabitants of that languid and luxurious city wanted some little variety; and the minister ... supported a favourite actress in the range of first-rate characters in the Opera—supported her against the united musical opinion of Naples. One night she sang worse than ever; and the next morning half the city rose up, demanding liberty and a new prima donna.",prima donna,noun,1,The principal female singer or the leading lady.,,
1389,"""And you call yourself a feminist!"" the baby sneers, her contempt as ill-concealed as a teenage boy's designer underpants. ""Fauxminist! Fauxminist!"" her big sister shrills.",fauxminist,noun,1,An insincere or inauthentic feminist.,,
1141,"Some people recommend a medium- to lightweight 140- or 150-percent headsail, and others go for a drifter/reacher.",drifter,noun,2,A type of lightweight sail used in light winds like a spinnaker.,,
2372,LefTurd Ass-Wipe Rag Huffington Post Admits That Blue Dog DemocRATS Have Killed Obama-Gestapo Care,lefturd,noun,1,A person with left-wing political views.,,
1683,"Maybe I should have said, “I'm going to lick your little jackrabbit till it's hard, I'm going to belt through your ring with my big fuckstick.”",fuckstick,noun,1,penis,,
1464,"I had been studying the strange girl.  […]  / ""What kind fellow this Mary?"" I asked him. / Johnny Gorai shook his beflowered head vigorously. At the same time a crafty gleam crept into his faded eyes. / ""What for Johnny Gorai know 'em good fellow Mary?"" he asked in the bêche de mer which passed with him for English. / ""Don't lie to me,"" I said. ""You know 'em this fellow woman—or you've heard of her. Who is she?""",fellow,noun,7,Usually qualified by an adjective or used in the plural: an individual or person regardless of gender.,,
549,'Me having an up to date style even though I've turned into a carrot cruncher. A country bumpkin.' Nathan giggled. 'Country bumpkin? I don't think so.',carrot cruncher,noun,1,Someone from a rural background; a bumpkin.,,
925,"For most of his quarter-century in Ireland's parliament, he was regarded as the archetypal ""culchie"", Dublin slang for an unpolished, reactionary rural type.",culchie,noun,1,An unsophisticated rural person; a rustic or provincial.,,
2222,"You don't look like a Mullen. In fact, you look like a Chekov, or a jagoff.",jagoff,noun,1,"An irritating, inept, or repugnant person.",,
548,"Symun Devush, the carrot cruncher, the hick from the sticks, who, when he'd arrived at the gaol, had no more conception of the city he found himself in than a worm does of the apple ...",carrot cruncher,noun,1,Someone from a rural background; a bumpkin.,,
4342,"Unlike capitalism, under socialist transformation there is a normative basis for maintaining the principle of collective  responsibility in the activity of reproduction and childrearing, as in everything else.",transgender,adjective,5,Crossgender. [from mid 20th c.],,
3631,"The damage level was sicko, even Eddy had been taken aback when they'd first gone inside, scared but trying to hide it. What was Eddy doing? ""One last thing I wanna get,"" he'd said, and then disappeared back into the house. Now he was ...",sicko,adjective,1,Characterized by depraved tastes or habits; deviant.,,
2116,"[…]  a reboot in which a cryptocurrency billionaire, maybe the son of Luke Ward, whose series arc traces an evolution from villain to beloved himbo, moves to Newport Beach and takes control of the local real estate market.",himbo,noun,1,A physically attractive man who lacks intelligence; the male equivalent of a bimbo.,,
2485,"Speak unto the children of Israel, saying, If a woman have conceived seed, and born a man child: then she shall be unclean seven days; according to the days of the separation for her infirmity shall she be unclean.",man child,noun,1,A young male human; a boy.,,
1763,"Yep. I see it as an attempt to please me, as a ""geewunner."" They failed, but at least an attempt was made.",geewunner,noun,1,"Someone who prefers the first generation of a franchise, especially when elitist or snobbish about later generations.",,
4476,"Steve and I explained the new program to our children, who looked at us as if we had just announced that we were from the planet Vulcan.",Vulcan,proper noun,3,"An inhabited planet, the homeworld of the Vulcan species.",,
3487,In any event he might have wakened the long scrag by so doing.,scrag,noun,1,A thin or scrawny person or animal. [from the 16th c.],,
1690,You've got to fire that fuckup.,fuckup,noun,2,One who continually makes mistakes.,,
3825,"Outside of his own set he was considered rather a snob, but as his set was the set, it never worried him.",snob,noun,1,A person who wishes to be seen as a member of the upper classes and who looks down on those perceived to have inferior or unrefined tastes. [from 20th c.],,
2855,"...and the mistletoe crept round many of the oaks—that pleasant parasite, whose associations belong rather to the hearth and lighted hall than to its native branches.",parasite,noun,3,"An organism that lives on or in another organism of a different species, deriving benefit from living on or in that other organism, while not contributing towards that other organism sufficiently to cover the cost to that other organism.",,
2988,Some religions prohibit their adherents from eating pig.,pig,noun,3,The edible meat of such an animal; pork.,,
3237,"The very quaik of faſhions, the very hee that / VVeares a Steletto on his chinne.",quack,noun,3,Any similar charlatan or incompetent professional.,,
3067,"There are nine Principles of Police:...7 To maintain at all times a relationship with the public that gives reality to the historic tradition that the police are the public and that the public are the police; the police being only members of the public who are paid to give full-time attention to duties which are incumbent on every citizen, in the interests of community welfare and existence.",police,noun,1,"A public agency charged with enforcing laws and maintaining public order, usually being granted special privileges to do so, particularly [from 18th c.]",,
53,"Republicans have tried to cast him as a millionaire ambulance chaser, the kind of man who forces doctors and businesses to pay ever higher liability-insurance costs.",ambulance chaser,noun,1,"An unethical attorney who solicits business at the scenes of accidents or in hospitals, in exchange for a percentage of the damages that will be recovered in the case.",,
1248,VVhat you Egge? / Yong fry of Treachery?,egg,noun,4,Senses relating to people,,
2159,"The plaintiff in his plaint states, that the first and second defendants' elder brother, Soobbiya Shetty, on the 8th Ashweeja Bahoola of the year Veya, mortgaged to him, for 2½ hoons, his two slaves, viz. a female Dher, named Honnoo, and a male Pardeshey, together with their offspring, and made them over to him; that while they were in his possession, Soobba Shetty died, and the first and the second defendants succeeding to his  property, they further executed a document to him for hoons 4-8-12, on account of a balance against themselves of rice, &c., making a total mortgage on the slaves of hoons 7-3-12.",hoon,noun,6,"A pagoda, a type of gold coin.",,
238,"Anyway, to make a long, dull story even duller, I come from a time when a guy like me used to come into a joint like this and pick up a young chick like you and… call her a ‘bimbo’.]",bimbo,noun,1,A physically attractive woman who lacks intelligence.,,
2300,Kafir makes better forage than the duras.,kafir,noun,2,Short for kafir corn.,,
260,"It was as if the blackfellas were their property, and the Board could do with them as they saw fit.",blackfellow,noun,1,A (male) Australian Aborigine. [from 19th c.],,
3459,"VVith ſcoffs and ſcornes, and contumelious taunts, / In open Market-place produc't they me, / To be a publique ſpectacle to all: / Here, ſayd they, is the Terror of the French, / The Scar-Crovv that affrights our Children ſo.",scarecrow,noun,4,Anything that appears terrifying but presents no danger; a paper tiger. ,,
748,"Jokes and memes about colonizers' bland-ass food resonate, and not because of their originality or comedic genius; implicit in those quips is a declaration of allegiance with people whose ancestral lands were once plundered by colonial powers for spices and other riches.",colonizer,noun,3,A white person.,,
3195,"On the end a coal of fire slowly smouldered. It would last for hours, and my cell-mate called it a ""punk.""",punk,noun,7,A utensil for lighting wicks or fuses (such as those of fireworks) resembling stick incense.,,
96,"Her [Ann Coulter's] toxicity is more about salesmanship than citizenship, more high-decibel attention whoring than true ideology.",attention whore,verb,1,To seek attention through inappropriate means or to an excessive degree.,,
4295,"Here I parted with my fellow-townies, whose home shed at Millhouses covers fields where I played as a child.",townie,noun,6,"A person who lives in a city or town, or has an urban outlook.",,
46,"You might not have much use for me. You spend too much time with the damn aliens, pretending your time in the gangs back on Earth never happened. I know you weren't happy when I found you at the Citadel a couple years back.But I'm glad you're on this. I hope you find whoever took my people on Freedom's Progress and kick their scaly asses. I'm glad it's a human finding these bastards.",alien,noun,3,Any life form of extraterrestrial or extradimensional origin.,,
3933,The kid was fathered by the same guy who sprogged into Debbie Finch′s throat.,sprog,verb,2,"To ejaculate, to come.",,
728,"KURT LODER? HE CAN EAT A FUCKIN' FAT COCKSACK. MY BAD, HE ALREADY DOES.",cocksack,noun,1,The scrotum.,,
3455,"In opposition to this society, there sprung up another composed of scarecrows and skeletons, who, being very meagre and envious, did all they could to thwart the designs of their bulky brethren, whom they represented as men of dangerous principles;  […]",scarecrow,noun,2,"A person regarded as resembling a scarecrow (sense 1) in some way; especially, a tall, thin, awkward person; or a person wearing ragged and tattered clothes.",,
1480,"Iff I were a fleſhly felowe, and a preacher of lyes and tolde them that they might ſyt bebbinge and bollynge, and be droncken: O that were a prophet for this people.",fellow,noun,15,"A worthless person; a churl, a knave; also, used as a term of address to a person regarded as such. ",,
2007,"OPCA gurus are modern legal alchemists. They promise gold, but their methods are principally intended to impress the gullible, or those who wish to use this drivel to abuse the court system. Any lack of legal success by the OPCA litigant is, of course, portrayed as a consequence of the customer’s failure to properly understand and apply the guru's special knowledge.",guru,noun,3,A fraudster or conman relying on a projected air of confidence in an obscure field.,,
971,the Cutters and Eye-teeth have usually but one Root,cutter,noun,3,A foretooth; an incisor.,,
3049,"""Christ"" — he yawned — ""Christ, what the hell is everybody getting so pisspants scared and nervous for? Vince Eames is what? A crook? So?...",pisspants,noun,1,An objectionable or cowardly person.,,
898,Ferreira ... peremptorily expunges England’s World Cup chances by crocking Wayne Rooney.,crock,verb,1,To break something or injure someone.,,
953,Fix the car? I’ll sort the cunt out at the weekend.,cunt,noun,3,An objectionable object or item.,,
818,She's an absolute cracker!,cracker,noun,7,"A fine, great thing or person (crackerjack).",,
191,"On Sunday’s David Frost Show, Baroness Thatcher looked quite batty to me, eyes rolling.",batty,adjective,1,"Mad, crazy, silly.",,
2532,"Of the thirteen films he [Douglas Fairbanks] made independently, the most noteworthy was WILD AND WOOLLY , a melodramatic story about an Eastern milquetoast who becomes a frontier hero.",milquetoast,noun,1,A person of meek or timid disposition; a person who lacks character or effectiveness.,,
1752,The priest would bring salvation while the garbo took the rubbish.,garbo,noun,1,A rubbish collector; a garbage man.,,
3534,"Ah yes, fight socialism by pooling your small donations to help the billionaire [Donald Trump] defend himself...?  Is it a full moon, because this selfawarewolf is very close to connecting the dots here...",selfawarewolf,noun,1,"A person who recognizes their own flaws, mistakes, or faulty logic, but does not see them as a problem to be addressed or connect them to their own behaviour and beliefs.",,
1019,We had a Democrap in the White house and he let those 20 taliban Hijackers into the US to plan their 9-11 Attack. You lose again skank maggot.,Democrap,noun,1,A Democrat.,,
2263,"In the neighborhood I grew up in, it was common for haggling over price to include the admonition “stop Jewing me!” Even as children, we would say this. It goes without saying that this was an insensitive term […]",Jew,verb,2,To haggle or swindle in order to obtain a better deal from.,,
3111,Potatoes were introduced to Ireland in 1590 after being brought to Europe by Spanish conquistadores from their place of origin in the South American Andes.,potato,noun,1,"The tuber of a plant, Solanum tuberosum, eaten as a starchy vegetable, particularly in the Americas and Europe; this plant.",,
2255,"“Jesus, Williams, you're such a Jew,” Jimmy said in an annoyed, high-pitched tone. “Have you ever just paid a check, or do you always make an ass of yourself?”",Jew,noun,3,A miserly or greedy person; a cheapskate.,,
1705,"But there is no telling the sacrament, seldom if in any case revealed to the gadding world, wherever under circumstances at all akin to those here attempted to be set forth, two of great Nature's nobler order embrace.",gad,verb,1,To move from one location to another in an apparently random and frivolous manner.,,
3328,"The man she cherishes, the man she butterfly-kisses, the man she sleeps curved around like two spoons in a drawer. It is he who is evil, he who is sworn to destroy her, an emotional quisling of the first water.",quisling,noun,1,A traitor who collaborates with the enemy. [from 1940],,
2140,"Many professional Navy and Coast Guard men were inclined to scoff. What kind of Navy was this, and what did they think they were up to, anyway? This bunch of hooligans wouldn't be any good to anyone; wouldn't be worth the powder to blow 'em to hell. Hooligan's Navy.",hooligan,noun,3,A member of the coast guard.,,
2746,The main idea with the challenge-response type of authentication protocol is that the challenge sent by the server is used only once .,nonce,noun,3,"A value constructed so as to be unique to a particular message in a stream, in order to prevent replay attacks.",,
2587,"Up against the wall, motherfucker.",motherfucker,noun,1,An extremely contemptible or mean person.,,
1940,"When Rose broke into major-league baseball, the use of amphetamines, or “greenies” as the players called them, was an aboveboard practice. There were more players who took them than there were who lifted weights. The greenies were frequently dispensed by team trainers.",greenie,noun,6,"A small, green object.",,
4075,I'm a sucker for ghost stories.,sucker,noun,17,A person irresistibly attracted by something specified.,,
1437,"[C]hieftaine of the reſt / I choſe him heere, the earth ſhall him allovv, / His fellovves late, ſhall be his ſubiects novv.",fellow,noun,4,"A person or thing comparable in characteristics with another person or thing; especially, as belonging to the same class or group.",,
3506,"Mary was Eli's favorite screw because she was clean, pretty, a good mother, funny, and alway was able to make herself available for their twice a week fucks as easily as he was.",screw,noun,7,A casual sexual partner.,,
763,"This is the correct answer for not only the race issue but all issues facing America. And, this answer leads us straight back to the Constitution and The Declaration of Independence. Which by the way, these communazis obviously have not read........................or, if they have, there comprehension level must be on par with a plant.",communazi,noun,1,A communist.,,
503,"I can't even look at her, she's got such a butterface.",butterface,noun,2,The face of an unattractive person.,,
3443,"So goodbye Cocaine Carolina, you and I are through / I'm going back to Sandy Scag, she knows just what to do",scag,noun,1,Heroin.,,
2417,"Yeah, I pegged you as that type years ago. Typical internet 'lolbertarian' clinging to a BOOTSTRAPS ideology that breaks down rather quickly...as your own business failure has indicated.",lolbertarian,noun,1,A libertarian.,,
682,Circumfetishists appear to be virtually all men—though being circumcised by a scornful woman is a common circumfetishist fantasy.,circumfetishist,noun,1,A person with a sexual fetish for male circumcision.,,
586,We all know the stereotype of the crazy cat lady who lives alone in a home that smells of stale litter. But how unjust is it really?,cat lady,noun,1,"A woman, often elderly, who devotes her time and attention to one or usually many domestic cats.",,
283,"...this cove was so deucedly civil, and all that, that now she won't look at anybody else. He's the blue-eyed boy, and everybody else is an also-ran.",blue-eyed boy,noun,1,"The favourite, especially a young one, of especially someone in power; a fair-haired boy (US), (Australian)",,
3625,"Every so often, I find myself with the urge to make sure people know that I am not just on Prozac but on lithium too, that I am a real sicko, a depressive of a much higher order than all these happy-pill poppers with their low-level sorrow.",sicko,noun,2,A mentally ill person.,,
4171,TAWNY. A bullfinch. Somerset.],tawny,noun,2,Something of a light brown or brownish orange colour (particularly if it has the word tawny in its name).,,
3699,She has to make. She has to make sissy.,sissy,noun,5,Urination; urine.,,
2954,"There were four of them, old-style petrolheads, with greasy jeans and leather jackets. Each had a rifle trained on the pair. They looked barely out of their teens.",petrolhead,noun,2,A bogan who is overly fond of their car or motorbike and enjoys showing it off and making noise with it.,,
3934,"> So why did you buy a GS500, Twatty?'cos he's a spunktrumpet :)",spunktrumpet,noun,1,An obnoxious or contemptible person.,,
3818,"He's a snake in the grass, I tell you guys / He may look dumb but that's just a disguise / He's a mastermind in the ways of espionage.",snake in the grass,noun,1,A hidden enemy.,,
424,"Also David W. Magie, tamed as the originator of the Magie or Poland China hog, produced from four distinct breeds of bristlers about the year 1840.",bristler,noun,2,A bristled pig.,,
3420,"Still sails the Robber Baron’s yacht in sunny Southern seas. Daily she jams her nose ashore, and daily takes on and puts off a fresh cargo of telegraph dispatches; and he who is idling for his liver's sake knows every night the tale of Wall-street's ticker and baiteth still without cessation his everlasting mouse trap.",robber baron,noun,2,"Especially in the 19th and early 20th centuries, a business tycoon who had great wealth and influence but whose methods were morally questionable and often unethical.  [from 1870s]",,
2058,"The interurban wasn't running because of the holiday, and the hacks, if there were any, would have been clustered round the Post Tavern at the other end of town.",hack,noun,31,"A vehicle let for hire; originally, a hackney coach, now typically a taxicab. [from 17th c.]",,
4622,"You're dedicated, you're creative, you're innovative. You have a sincere desire for mankind— the very people who the wolves of Wall Street fear. And to me, you're removing yourself from the war.",wolf of Wall Street,noun,2,"A wealthy, high-level financier who preys on the general public.",,
2570,The cattle that have stayed up this high are wild.,mombie,noun,1,A cow.,,
3886,"Don't be a sorehead! Forgive, forget and get on with your life.",sorehead,noun,1,A person who has a tendency to be angry or to feel offended.,,
4354,"These latter trans people are often accused of being ""fakers."" They are ""transtrenders."" Their trans identity is the result of social contagion, not Gender Dysphoria™.",transtrender,noun,1,A person who affects a transgender or non-binary gender identity for perceived social benefit.,,
1485,"""This is some vile conspiracy of your own, fellow,"" said de Bœffleurs; ""marked cards indeed! a pretty tale, forsooth! The Ministers of a first-rate power playing with marked cards! […]""",fellow,noun,15,"A worthless person; a churl, a knave; also, used as a term of address to a person regarded as such. ",,
128,The following named soothing-syrups commonly given to children during their teething period have been proclaimed by the United States government chemists as “baby-killers;” and the public is hereby warned against the use of any of these preparations for children  […],baby-killer,noun,1,"Used other than figuratively or idiomatically: see baby, killer.",,
1267,"Contemporaries remembered him, for instance, as an egghead, bald as a billiard ball, and an “obese Napoleon.""",egghead,noun,1,"A bald person, especially a man.",,
4603,Every fucking aussie. Go to Cronulla Beach Sunday for some Leb and wog bashing Aussie Pride ok.',wog,noun,2,Specifically someone of Mediterranean descent.,,
2345,"These “koreaboos” idealize my culture and cast me as a player in their K-drama fantasies, expecting me to look and act as such.",Koreaboo,noun,1,A non-Korean person who is obsessed with Korean culture (especially K-pop or K-dramas).,,
4571,Jewish settlers have also been active putting up five new wildcat outposts on hilltops in the West Bank to try to thwart their Prime Minister Ariel Sharon.,wildcat,adjective,3,Unauthorized by the proper authorities.,,
2006,Many oenophiles rely on the ratings and recommendations of wine guru Robert Parker when selecting the perfect bottle.,guru,noun,2,An influential advisor or mentor. [from 20th c.],,
3188,"Who else... would have the nerve to actually begin a song with the line ‘Whatchew gonna do, mama, now that the roast beef's gone...?’ Man, that is true punk; that is so fucked up it's got class up the ass.",punk,noun,3,"Short for punk rock, a genre known for short, loud, energetic songs with electric guitars and strong drums. [1970]",,
4640,"In size the wowser varies, for no matter where he's at, He takes up all the room there is— just like a cowboy's hat.",wowser,noun,1,A lout or similar disruptive person.,,
4492,"Bigger, mongrelly and black, he was clearly a Doberman wannabe.",wannabe,noun,2,"Someone who wishes to be part of, or to assimilate to, a majority group of which they are not a member.",,
2517,SLY: Lots of white milk bottles?ANDRE:  Yeah mon.SLY: The whiter the better. Fill dem up.,milk bottle,noun,3,A white woman who visits Jamaica as a sex tourist.,,
2737,"Because of this situation, you find the idlers, the never-do-wells, the nicompoops, the unqualified and the misfits these days getting on better in life than their hardworking colleagues.",nincompoop,noun,1,A foolish or silly person. [from 16th c.],,
2328,"Too often you hear about Singaporeans with the ""K syndrome"", meaning kiasu , kiasi , kiabor .  […]  So, Singaporeans, don't conform to what society labels you to be. Be kiasu in making a difference!",kiasu,adjective,1,"Afraid to lose out, particularly because one is overly competitive.",,
1475,"For behold me, / A Fellovv of the Royall Bed, vvhich ovve / A Moitie of the Throne:  […]",fellow,noun,12,Followed by of: one who participates in an activity; a participant. ,,
1871,No one likes a Glasshole because they are usually unpredictable in their actions.,glasshole,noun,1,"A person who wears spectacle frames equipped with PDAs (especially with cameras) that display into the user's eyes, and who acts like a jerk or films inappropriately. [from 2013]",,
540,You’ve got a lot of elite careerist women in the officer corps who have a certain set of desires usually related to their career.,careerist,noun,1,A person who pursues the advancement of their career at the expense of other values.,,
1285,"For it's amusing to have the engineer / Hoisted into the sky with his own explosive, and if I'm lucky / I will dig one yard below their mines, / And blow them towards the Moon:  […]",engineer,noun,1,"A soldier engaged in designing or constructing military works for attack or defence, or other engineering works",,
2552,"Many of the strangest, most misbegotten studio films of the last 20 years have been comedies, perhaps because middle-aged executives have no comprehension of what the younger generation finds funny.",misbegotten,adjective,2,Ill-conceived.,,
2223,"But in Hindutva mythology, Jaichand is the archetypal traitor because of whom Muslims are able to invade and conquer India, overpowering the valiant Rajputs.",Jaichand,noun,1,"One who opposes Hindutva and supports its enemies, a traitor, especially a race traitor.",,
946,"Ah! This power-house of human misery and ecstasy, the cunt!",cunt,noun,1,"The female genitalia, especially the vulva.",,
3587,"Listen, boyo! Why are you here? If you're not a fan  then what you think has NO BEARING here. Go away and read whatever pathetic little novels you like instead of being a pisser. Okay? Clear?Gratsi!",shitmuffin,noun,1,An obnoxious or contemptible person.,,
4436,"... an underpants gnome! Any time you read an inspiring news story, watch a YouTube video of somebody doing something amazing, or read a book like this one that encourages you to make changes in your life, you are collecting underpants.",underpants gnome,noun,1,Someone who makes incomplete plans with missing steps; someone who plans unsuccessfully.,,
575,"Fishing for cat is probably, up to a certain stage, the least exciting of all similar sports.",cat,noun,18,Abbreviation of catfish.,,
3347,"The very idea that a bunch of randos on the internet could create a better encyclopedia than a team of professionals was mildly ludicrous, and yet the project went on,  […] .",rando,noun,1,An arbitrary person with whom one has no shared social connection.,,
119,"The smooth baby face of the man in the chair broke into a shy smile; he looked at the camera and said, ""Hello, folks. Excuse me for sitting down. I'm still weak.""",baby face,noun,1,"A face, often chubby, resembling that of a baby; a youthful face.",,
3517,"[…]  our country landlords, by unmeasurable screwing and racking their tenants, have already reduced the miserable people to a worse condition than the peasants in France, or the vassals in Germany and Poland  […]",screw,verb,4,To extort or practice extortion upon; to oppress by unreasonable or extortionate exactions; to put the screws on.,,
787,So a conservaturd who claims to be a patriot willingly defects to a communist country. I remember when comunism was considered enemy.,conservaturd,noun,1,A conservative.,,
3460,"The greateſt burden in the vvorld is ſuperſtition; not onely of Ceremonies in the Church, but of imaginary and ſcarcrovv ſins at home.",scarecrow,noun,4,Anything that appears terrifying but presents no danger; a paper tiger. ,,
1227,"The farmer offered me some fresh eggs, but I told him I was allergic to egg. ",egg,noun,1,"An approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development.",,
1527,"In comparison to butch bisexual women, it may be easier for femme bisexual women to locate male and female dating partners  […]",femme,adjective,3,Characteristic of a feminine lesbian or queer woman. [from 20th c.],,
2859,"[…]  parasiting and aerial refueling as range-extension measures. Second, parasiting would be exorbitantly expensive, because each parasite bomber would need its own carrier. Two bombers could be serviced by a single tanker, however, […]",parasite,noun,6,A component of a composite aircraft which is carried aloft and air-launched by a larger carrier aircraft or mother ship to support the primary mission of the carrier; a parasite aircraft.,,
2577,"America is an improbable idea. A mongrel nation built of ever-changing disparate parts, it is held together by a notion, the notion that all men are created equal, though everyone knows that most men consider themselves better than someone.",mongrel,noun,1,"Someone or something of mixed kind or uncertain origin, especially a dog.",,
2139,"These excursions abroad confirm that displacement has actually been a feature of the development of hooligan conflicts for some time, but an important wider point is that domestic hooligan displacement also seems to be a much more central issue today, as policing and other control strategies  have become more comprehensive, and especially as sentences for hooliganism have become much more forbidding.",hooligan,noun,2,Ellipsis of football hooligan..,,
3442,And I was snorting scag while other kids played tag,scag,noun,1,Heroin.,,
110,"My Stomach ſwells with ſecret Spight, / To ſee my fickle, faithleſs Knight, / [...] / On a meer Girl his Thoughts to place, / With dimpl'd Cheeks and baby Face, / A Child! a Chit! that was not born, / When I did Town and Court adorn.",baby face,noun,1,"A face, often chubby, resembling that of a baby; a youthful face.",,
1167,"It's crazy. They're swarming all over Carron City. They're stopping robots in the streets—household Robs, commercial Droids, all of them. They just look at them, and then the others quit work and start off with them.",droid,noun,1,"A robot, especially one made with some physical resemblance to a human (an android).",,
784,What a typical fuckwitted conservaturd,conservaturd,noun,1,A conservative.,,
1952,"I wasn't really thinking about how nasty my pubes are, or whether this means that I should start trimming my pubes,  […]  Then my next thought was, ""I wonder how many calories my pubes have?""  […]  Instead [of finding out], I use a groomer and trim the area.",groomer,noun,4,A tool used to trim a person's hair.,,
3891,"Officials walked a tightrope because disappointed voters could join or, if need he, form an opposing coalition, and they could cozy up to ""soreheads"" who were encouraging merger with Chicago.",sorehead,noun,2,"A politician who is dissatisfied through failure, lack of recognition, etc. [from 19th c]",,
3072,Call the police!,police,noun,1,"A public agency charged with enforcing laws and maintaining public order, usually being granted special privileges to do so, particularly [from 18th c.]",,
2450,They rolled into Jane's room a wheeled cart lush with cake and cookies and shrimp and crudités and pop and soda water. The staff was giving us a going-away party for our trip to Seattle; it was good to understand their confidence.,lush,adjective,5,Thriving; rife; sumptuous.,,
2207,Invalidism therefore referred to a lack of power as well as a tendency toward illness. It is for this reason that I choose to discuss the invalid woman rather than just the ill one.,invalid,adjective,2,Suffering from disability or illness.,,
2494,"On Sunday afternoon a serious firework explosion occurred in Lambeth, whereby three persons were seriously injured. Two lads  […]  purchased a firework called a “maroon”, which is a bomb consisting of a small ball of string covered with a red composition. It is loaded with gunpowder, and there is also a fuse attached.",maroon,noun,4,"A rocket-propelled firework or skyrocket, often one used as a signal (for example, to summon the crew of a lifeboat or warn of an air raid).",,
557,"You do not eat cat simply for the thrill of eating cat. You eat cat because cats have a lively jingshen, or spirit, and thus by eating the animal you will improve your spirits.",cat,noun,2,"The meat of this animal, eaten as food.",,
2620,So... complaining about Bermuda being boring/mug on a constant does what exactly?,mug,adjective,2,Uninteresting or unpleasant.,,
799,a copycat strangler,copycat,noun,2,"A criminal who imitates the crimes of another; specifically, a criminal who commits the same crime, especially a highly-publicized one, that has just or recently been committed by someone else.",,
1119,"Being too young to attend a show on Bowie's 1983 Serious Moonlight tour, I did what any underage doofus would do. I bought a concert T-shirt – three-quarter-length blue sleeves, image of Major Tom himself on the front.",doofus,noun,1,A person with poor judgment and taste; a foolish or silly person.,,
4048,Have a little fun sometimes and don't be such a stick in the mud.,stick in the mud,noun,1,A person unwilling to participate in activities; a curmudgeon or party pooper.,,
215,"[…]  an equally complicated schedule caters for pretty well all-comers who are meticulously sub-categorised by the marketing department. For example one of Heaven's club nights welcome[sic] “gays, strays, straights, bendy-boys and girlie girls” to a plethora of “bubblegum pop, disco, trash and house”.",bendy-boy,noun,1,A homosexual man.,,
779,Lobbyist Alice can transfer digital cash to Congresscritter Bob so that newspaper reporter Eve does not know Alice's identity.,congresscritter,noun,1,A congressperson.,,
